education_level,specialization,skills,certifications,cgpa/percentage,recommended_career,cgpa/percentage_is_outlier,job_title_original,job_title_clean,career_family,education_category,education_encoded,skills_combined,skill_list,skill_count,skill_tokens,skill_tfidf_accounting,skill_tfidf_communication,skill_tfidf_counseling,skill_tfidf_data_analysis,skill_tfidf_financial_analysis,skill_tfidf_machine_learning,skill_tfidf_marketing,skill_tfidf_ms_office,skill_tfidf_python,skill_tfidf_sql
masters,Arts,SQL,Unknown,87,Data Entry Operator,0,Data Entry Operator,Other,Other,Masters,3,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bachelors,Computer Science,"Counseling, Marketing",Mental Health Basics,84,Professor,0,Professor,Professor,Education,Bachelors,2,"counseling, marketing","['counseling', 'marketing']",2,counseling marketing,0.0,0.0,0.7079243110200052,0.0,0.0,0.0,0.7062883050616448,0.0,0.0,0.0
bachelors,Science,"Counseling, Marketing",Tally ERP,88,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,"counseling, marketing","['counseling', 'marketing']",2,counseling marketing,0.0,0.0,0.7079243110200052,0.0,0.0,0.0,0.7062883050616448,0.0,0.0,0.0
bachelors,Computer Science,"Accounting, Communication, MS Office",AWS Certified,72,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"accounting, communication, ms office","['accounting', 'communication', 'ms office']",3,accounting communication ms_office,0.5735600053118965,0.5831354258356636,0.0,0.0,0.0,0.0,0.0,0.5753103470667604,0.0,0.0
masters,Commerce,"Financial Analysis, Python",Tally ERP,81,Professor,0,Professor,Professor,Education,Masters,3,"financial analysis, python","['financial analysis', 'python']",2,financial_analysis python,0.0,0.0,0.0,0.0,0.7116567661927048,0.0,0.0,0.0,0.7025273283881146,0.0
bachelors,Computer Science,Machine Learning,Creative Writing,87,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,machine learning,['machine learning'],1,machine_learning,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
masters,Science,"Python, Counseling, MS Office",AWS Certified,65,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Masters,3,"python, counseling, ms office","['python', 'counseling', 'ms office']",3,python counseling ms_office,0.0,0.0,0.5820449730029059,0.0,0.0,0.0,0.0,0.5778131580656373,0.572149983630395,0.0
intermediate,Computer Science,"Marketing, MS Office",Tally ERP,75,School Counselor,0,School Counselor,Other,Other,High School,1,"marketing, ms office","['marketing', 'ms office']",2,marketing ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.7088665078225809,0.7053426643039672,0.0,0.0
intermediate,Science,"SQL, Machine Learning",Google Data Analytics,69,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,"sql, machine learning","['sql', 'machine learning']",2,sql machine_learning,0.0,0.0,0.0,0.0,0.0,0.7128747424394368,0.0,0.0,0.0,0.7012913813757493
bachelors,Computer Science,"MS Office, Financial Analysis",Creative Writing,92,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,"ms office, financial analysis","['ms office', 'financial analysis']",2,ms_office financial_analysis,0.0,0.0,0.0,0.0,0.7081885410201751,0.0,0.0,0.70602336389649,0.0,0.0
masters,Business,"Machine Learning, Data Analysis",Creative Writing,66,School Counselor,0,School Counselor,Other,Other,Masters,3,"machine learning, data analysis","['machine learning', 'data analysis']",2,machine_learning data_analysis,0.0,0.0,0.0,0.6992405505670257,0.0,0.7148864612249436,0.0,0.0,0.0,0.0
matric,Finance,"Communication, Marketing, SQL",Digital Marketing,81,Sales Assistant,0,Sales Assistant,Other,Business And Finance,High School,1,"communication, marketing, sql","['communication', 'marketing', 'sql']",3,communication marketing sql,0.0,0.580632001423326,0.0,0.0,0.0,0.0,0.5757023879241525,0.0,0.0,0.5757023879241525
bachelors,Engineering,"Counseling, Machine Learning",Creative Writing,93,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"counseling, machine learning","['counseling', 'machine learning']",2,counseling machine_learning,0.0,0.0,0.702115492740003,0.0,0.0,0.7120630834795908,0.0,0.0,0.0,0.0
matric,Arts,"Accounting, Counseling",Digital Marketing,66,Software Engineer,0,Software Engineer,Software Engineer,Technology,High School,1,"accounting, counseling","['accounting', 'counseling']",2,accounting counseling,0.7034401692217568,0.0,0.710754478230891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Computer Science,"Data Analysis, Counseling",Tally ERP,84,Data Entry Operator,0,Data Entry Operator,Other,Other,High School,1,"data analysis, counseling","['data analysis', 'counseling']",2,data_analysis counseling,0.0,0.0,0.7099507531893503,0.7042513244899681,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Computer Science,"Machine Learning, Counseling, MS Office",Creative Writing,86,Software Engineer,0,Software Engineer,Software Engineer,Technology,High School,1,"machine learning, counseling, ms office","['machine learning', 'counseling', 'ms office']",3,machine_learning counseling ms_office,0.0,0.0,0.576003185595202,0.0,0.0,0.5841640138552924,0.0,0.5718152980645526,0.0,0.0
intermediate,Arts,Python,Mental Health Basics,86,Clerk,0,Clerk,Other,Business And Finance,High School,1,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
matric,Arts,"Data Analysis, MS Office, Counseling",CFA Level 1,71,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,"data analysis, ms office, counseling","['data analysis', 'ms office', 'counseling']",3,data_analysis ms_office counseling,0.0,0.0,0.580305721995446,0.5756470733898935,0.0,0.0,0.0,0.5760865524528366,0.0,0.0
matric,Science,"Communication, Marketing",Tally ERP,60,Software Engineer,0,Software Engineer,Software Engineer,Technology,High School,1,"communication, marketing","['communication', 'marketing']",2,communication marketing,0.0,0.7101148223264059,0.0,0.0,0.0,0.0,0.7040858890166292,0.0,0.0,0.0
intermediate,Commerce,"Communication, Python",Google Data Analytics,70,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"communication, python","['communication', 'python']",2,communication python,0.0,0.7153163524053454,0.0,0.0,0.0,0.0,0.0,0.0,0.6988007698775893,0.0
intermediate,Psychology,"Counseling, MS Office, Financial Analysis",Google Data Analytics,90,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,"counseling, ms office, financial analysis","['counseling', 'ms office', 'financial analysis']",3,counseling ms_office financial_analysis,0.0,0.0,0.5795687400870497,0.0,0.5771193822506462,0.0,0.0,0.575354928843529,0.0,0.0
intermediate,Finance,"SQL, Counseling, Machine Learning",Tally ERP,62,School Counselor,0,School Counselor,Other,Other,High School,1,"sql, counseling, machine learning","['sql', 'counseling', 'machine learning']",3,sql counseling machine_learning,0.0,0.0,0.5750622255686548,0.0,0.0,0.5832097222823783,0.0,0.0,0.0,0.5737332625526753
masters,Arts,"Counseling, SQL",Unknown,82,Data Entry Operator,0,Data Entry Operator,Other,Other,Masters,3,"counseling, sql","['counseling', 'sql']",2,counseling sql,0.0,0.0,0.7079243110200052,0.0,0.0,0.0,0.0,0.0,0.0,0.7062883050616448
bachelors,Commerce,"Counseling, Data Analysis, Marketing",Creative Writing,79,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,"counseling, data analysis, marketing","['counseling', 'data analysis', 'marketing']",3,counseling data_analysis marketing,0.0,0.0,0.5793435535093864,0.5746926291166169,0.0,0.0,0.5780046963876222,0.0,0.0,0.0
matric,Finance,Python,Mental Health Basics,72,Software Engineer,0,Software Engineer,Software Engineer,Technology,High School,1,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
phd,Engineering,"Communication, Financial Analysis, Python",CFA Level 1,80,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Doctorate,4,"communication, financial analysis, python","['communication', 'financial analysis', 'python']",3,communication financial_analysis python,0.0,0.5838399790738584,0.0,0.0,0.577771894285712,0.0,0.0,0.0,0.5703599889618282,0.0
phd,Science,Accounting,Unknown,61,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Doctorate,4,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Commerce,"SQL, Financial Analysis, Python",CFA Level 1,75,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Masters,3,"sql, financial analysis, python","['sql', 'financial analysis', 'python']",3,sql financial_analysis python,0.0,0.0,0.0,0.0,0.5794441038518663,0.0,0.0,0.0,0.5720107467074481,0.5805585553262437
intermediate,Science,"Communication, Data Analysis, Marketing",Google Data Analytics,61,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Bachelors,2,"communication, data analysis, marketing","['communication', 'data analysis', 'marketing']",3,communication data_analysis marketing,0.0,0.5817346942138772,0.0,0.5734905791428276,0.0,0.0,0.5767957187621203,0.0,0.0,0.0
masters,Engineering,"Accounting, Financial Analysis",Mental Health Basics,78,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,"accounting, financial analysis","['accounting', 'financial analysis']",2,accounting financial_analysis,0.7049436073365806,0.0,0.0,0.0,0.7092633576290889,0.0,0.0,0.0,0.0,0.0
masters,Business,"Financial Analysis, Counseling, SQL",Tally ERP,93,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Masters,3,"financial analysis, counseling, sql","['financial analysis', 'counseling', 'sql']",3,financial_analysis counseling sql,0.0,0.0,0.5786102267298922,0.0,0.5761649197368836,0.0,0.0,0.0,0.0,0.5772730643189353
bachelors,Science,"Python, Counseling",AWS Certified,83,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Bachelors,2,"python, counseling","['python', 'counseling']",2,python counseling,0.0,0.0,0.7131426475836176,0.0,0.0,0.0,0.0,0.0,0.701018947103021,0.0
bachelors,Psychology,"Communication, Counseling, Accounting",Unknown,76,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,"communication, counseling, accounting","['communication', 'counseling', 'accounting']",3,communication counseling accounting,0.5721696412793716,0.5817218500725974,0.5781190108847396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Business,"Accounting, MS Office, Marketing",AWS Certified,64,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"accounting, ms office, marketing","['accounting', 'ms office', 'marketing']",3,accounting ms_office marketing,0.575216003245854,0.0,0.0,0.0,0.0,0.0,0.579853908124617,0.5769713986346932,0.0,0.0
matric,Finance,"SQL, Counseling, Python",CFA Level 1,85,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Bachelors,2,"sql, counseling, python","['sql', 'counseling', 'python']",3,sql counseling python,0.0,0.0,0.5810741418202365,0.0,0.0,0.0,0.0,0.0,0.5711956569528424,0.5797312853263024
matric,Finance,Communication,Google Data Analytics,79,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phd,Computer Science,"Data Analysis, Counseling",CFA Level 1,77,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Doctorate,4,"data analysis, counseling","['data analysis', 'counseling']",2,data_analysis counseling,0.0,0.0,0.7099507531893503,0.7042513244899681,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Finance,Counseling,CFA Level 1,60,Professor,0,Professor,Professor,Education,Bachelors,2,counseling,['counseling'],1,counseling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Arts,"Accounting, Financial Analysis, MS Office",CFA Level 1,82,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Masters,3,"accounting, financial analysis, ms office","['accounting', 'financial analysis', 'ms office']",3,accounting financial_analysis ms_office,0.5755872704083809,0.0,0.0,0.0,0.5791143515164778,0.0,0.0,0.5773437987988429,0.0,0.0
masters,Engineering,Marketing,Google Data Analytics,81,Professor,0,Professor,Professor,Education,Masters,3,marketing,['marketing'],1,marketing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
phd,Arts,"MS Office, Accounting",AWS Certified,83,Data Entry Operator,0,Data Entry Operator,Other,Other,Doctorate,4,"ms office, accounting","['ms office', 'accounting']",2,ms_office accounting,0.7060286613572762,0.0,0.0,0.0,0.0,0.0,0.0,0.7081832597160516,0.0,0.0
matric,Arts,"Python, Marketing",Digital Marketing,82,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,"python, marketing","['python', 'marketing']",2,python marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.7123313132517402,0.0,0.7018433587069491,0.0
masters,Engineering,SQL,Creative Writing,66,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bachelors,Finance,"MS Office, Communication, Machine Learning",Creative Writing,61,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Bachelors,2,"ms office, communication, machine learning","['ms office', 'communication', 'machine learning']",3,ms_office communication machine_learning,0.0,0.5783944357072923,0.0,0.0,0.0,0.5829561589544884,0.0,0.5706329761588196,0.0,0.0
masters,Engineering,"Counseling, Data Analysis, Machine Learning",Creative Writing,60,Clerk,0,Clerk,Other,Business And Finance,Masters,3,"counseling, data analysis, machine learning","['counseling', 'data analysis', 'machine learning']",3,counseling data_analysis machine_learning,0.0,0.0,0.5761468614071833,0.5715215998066969,0.0,0.584309725269951,0.0,0.0,0.0,0.0
bachelors,Arts,"Accounting, Financial Analysis",Unknown,78,Professor,0,Professor,Professor,Education,Bachelors,2,"accounting, financial analysis","['accounting', 'financial analysis']",2,accounting financial_analysis,0.7049436073365806,0.0,0.0,0.0,0.7092633576290889,0.0,0.0,0.0,0.0,0.0
masters,Arts,"MS Office, Machine Learning",Creative Writing,79,Clerk,0,Clerk,Other,Business And Finance,Masters,3,"ms office, machine learning","['ms office', 'machine learning']",2,ms_office machine_learning,0.0,0.0,0.0,0.0,0.0,0.7146196557462866,0.0,0.6995132219058185,0.0,0.0
phd,Business,"Data Analysis, Accounting",Digital Marketing,67,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Doctorate,4,"data analysis, accounting","['data analysis', 'accounting']",2,data_analysis accounting,0.7062988379014659,0.0,0.0,0.7079138023651176,0.0,0.0,0.0,0.0,0.0,0.0
matric,Business,"Python, MS Office, Machine Learning",Unknown,95,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,High School,1,"python, ms office, machine learning","['python', 'ms office', 'machine learning']",3,python ms_office machine_learning,0.0,0.0,0.0,0.0,0.0,0.5874585778777914,0.0,0.5750402178881565,0.5694042211723974,0.0
masters,Computer Science,Communication,CFA Level 1,76,Professor,0,Professor,Professor,Education,Masters,3,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Engineering,"Accounting, Machine Learning, Financial Analysis",CFA Level 1,95,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"accounting, machine learning, financial analysis","['accounting', 'machine learning', 'financial analysis']",3,accounting machine_learning financial_analysis,0.5714443949770053,0.0,0.0,0.0,0.574946089391514,0.585566646713053,0.0,0.0,0.0,0.0
phd,Commerce,"Accounting, Financial Analysis, Marketing",Google Data Analytics,69,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Doctorate,4,"accounting, financial analysis, marketing","['accounting', 'financial analysis', 'marketing']",3,accounting financial_analysis marketing,0.5746287656466984,0.0,0.0,0.0,0.5781499732335924,0.0,0.5792619356917454,0.0,0.0,0.0
bachelors,Engineering,Accounting,Unknown,73,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phd,Psychology,"Counseling, Python",CFA Level 1,69,Clerk,0,Clerk,Other,Business And Finance,Doctorate,4,"counseling, python","['counseling', 'python']",2,counseling python,0.0,0.0,0.7131426475836176,0.0,0.0,0.0,0.0,0.0,0.701018947103021,0.0
matric,Finance,Machine Learning,Mental Health Basics,84,Sales Assistant,0,Sales Assistant,Other,Business And Finance,High School,1,machine learning,['machine learning'],1,machine_learning,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
bachelors,Arts,"Data Analysis, Communication",CFA Level 1,85,Professor,0,Professor,Professor,Education,Bachelors,2,"data analysis, communication","['data analysis', 'communication']",2,data_analysis communication,0.0,0.7121348233687004,0.0,0.7020427290027509,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Arts,"Accounting, Counseling, SQL",Google Data Analytics,75,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,"accounting, counseling, sql","['accounting', 'counseling', 'sql']",3,accounting counseling sql,0.5738135909842785,0.0,0.579780054234086,0.0,0.0,0.0,0.0,0.0,0.0,0.5784401883635399
phd,Psychology,"Machine Learning, Accounting, Financial Analysis",Creative Writing,83,Clerk,0,Clerk,Other,Business And Finance,Doctorate,4,"machine learning, accounting, financial analysis","['machine learning', 'accounting', 'financial analysis']",3,machine_learning accounting financial_analysis,0.5714443949770053,0.0,0.0,0.0,0.574946089391514,0.585566646713053,0.0,0.0,0.0,0.0
bachelors,Arts,"MS Office, Data Analysis",Mental Health Basics,94,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"ms office, data analysis","['ms office', 'data analysis']",2,ms_office data_analysis,0.0,0.0,0.0,0.7068369115867512,0.0,0.0,0.0,0.707376547829021,0.0,0.0
